	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	biofluid
sample_Sample_B_019_BC01_Yr2_GGCTAC_R1_001_fastq	15.789064912050673	-2.1068860572755272	1.60659160409035	2.539096007904979	4.829180949222365	-4.541325533841579	-3.3132352701629957	0.34451874799694476	1.9725841385756184	-0.5182716515099997	Plasma
sample_Sample_B_019_GC01_Yr2_CCGTCC_R1_001_fastq	19.248919598756174	-14.546021988327835	-11.338358528012906	13.267799337058747	-6.458724758687714	-0.3498870907272189	0.26191513982298925	-5.940002132690483	2.3382267753205395	-0.7774785556662529	Plasma
sample_Sample_B_019_GC03_Yr2_GTGGCC_R1_001_fastq	22.122343071064268	1.9940828257494665	-0.597056048637242	-3.9660065279130974	-0.9183550870568717	-2.8816347020473643	0.15232905164719418	0.8436909426981888	1.5381404455481333	-0.9727785302981596	Plasma
sample_Sample_B_022_BC01_GCCAAT_combined_3_R1_001_fastq	13.778105117171727	-0.29640113510075206	4.5501419601516915	-0.765909811478364	4.476524355305816	-1.634432065288381	-2.4573491502291707	2.8444118478335048	1.89031399190724	0.9737200039305131	Plasma
sample_Sample_B_022_BC01_Yr2_AGTCAA_R1_001_fastq	18.476470763329246	-0.1199809731961333	0.7952723032269687	-0.4611517841922266	4.044595927284708	-5.4060938984947375	-0.3590748836802319	0.4586049106601097	1.8261433570494698	-0.7820557921346639	Plasma
sample_Sample_B_022_GC17_GATCAG_combined_3_R1_001_fastq	-0.19424788084364927	-6.866511635043735	7.618136217526967	-6.339444698241076	2.2868422561570614	-1.6454948910514031	5.898272251409099	0.8378943450015695	0.018284892739604756	1.6216497458136854	Plasma
sample_Sample_B_023_PC02_CATTTT_R1_001_fastq	6.2320701620519845	-0.7434638202821529	5.39418131526827	3.075067765641412	13.319380443072637	1.022888299664575	-1.1482338845081956	-1.4814040948469773	-0.17418086426178847	-0.4867843792976466	Plasma
sample_Sample_B_024_BC01_Yr2_CGATGT_R1_001_fastq	9.742790068853507	-6.690406537985716	-0.2307246062966932	4.490022223687807	0.9365135811842145	-6.539712536659206	-1.1710615955351744	1.8871710944201456	0.028351171757620815	1.887614985802019	Plasma
sample_Sample_B_024_GC01_Yr2_TCGAAG_R1_001_fastq	23.549018884553334	3.0159357728175187	0.20678677559054312	-5.499266477142762	-2.4171354797678393	-2.4050827002058237	-0.4330876319477886	2.618934353024644	-0.22129509876737394	-0.2824942132969006	Plasma
sample_Sample_B_024_GC02_Yr2_GTAGAG_R1_001_fastq	17.99036051634278	-14.098669346900433	-11.309595810245236	12.565287901338136	-6.9221727090138385	0.8806869569574923	0.7401637702852023	-5.2612288066886945	2.222207405384364	-1.6834266589616655	Plasma
sample_Sample_B_024_GC04_Yr2_GTGAAA_R1_001_fastq	19.572823746706494	1.3792446892608463	0.4984305318577425	-4.95923262750821	1.2102418824649823	-5.303782593507224	1.7118009563517707	2.5339625377356834	1.1509463855760582	-0.2534094539549437	Plasma
sample_Sample_B_024_GC05_Yr2_TCGAAG_R1_001_fastq	5.4827075921204615	-14.204270300094038	-4.36053807140404	16.44175218315739	10.965844864110233	-5.743949835415769	-3.742370917630075	-2.793885674265908	3.122367178242319	-0.5003342094979815	Plasma
sample_Sample_B_024_GC06_Yr2_CACTCA_R1_001_fastq	20.672803380995237	1.7676632007043596	0.6086184951375684	-3.6001489634795822	1.9986316163044175	3.2095340251234	-2.1883827556097586	-0.4078767655008673	-0.7484645023771445	0.7750435894907834	Plasma
sample_Sample_B_024_GC07_Yr2_CTATAC_R1_001_fastq	23.071621205598635	4.5604646348572455	1.763014158584288	-7.9845127850688815	-0.945617543559633	1.8849767794190981	-1.0183122782017486	2.228673142324104	-1.3396861747690434	0.34913176161308174	Plasma
sample_Sample_B_024_GC08_Yr2_CACGAT_R1_001_fastq	21.672332138860956	-1.6422093507768176	-3.5252098872919877	-0.8678708765670344	-3.8413378792229502	2.519226848835868	1.397016138435803	-0.9408307654737816	0.5944763102084728	-0.7406959448727684	Plasma
sample_Sample_B_024_GC09_Yr2_CTATAC_R1_001_fastq	25.74782124555467	5.438548938885379	-0.3437173703900093	-7.077632328816129	-0.607693534250525	1.063787222890599	-0.7448010877542702	1.9223038095093097	0.2864620047728973	-0.1501485293854315	Plasma
sample_Sample_B_024_GC10_Yr2_CGTACG_R1_001_fastq	13.484662413189998	-15.120086679722412	-10.424235308930022	11.24432555681505	-7.948098874473834	3.912953272769803	1.0654210799109052	-5.131391578854122	-0.5922637565095338	0.08255692977171467	Plasma
sample_Sample_B_024_GC11_Yr2_AGTTCC_R1_001_fastq	19.125950085016456	-0.6012301222154736	-2.618221254023866	-2.2225833528995644	-1.876596730152708	1.0376948573790779	1.6877228460253657	-0.01317960859686772	1.0683230049503507	-0.7335651099958982	Plasma
sample_Sample_B_024_GC12_Yr2_AGTCAA_R1_001_fastq	17.137832111761053	-2.5920794656715476	-1.3375688112341	-1.218464463793932	-2.77398266880418	-1.9173384005309995	1.9653490723588685	0.695883244356294	1.147208460281594	-0.6931175339286948	Plasma
sample_Sample_B_024_PC02_CCGTCC_combined_2_R1_001_fastq	-9.616620781576545	-12.618256770005932	5.1672743484028185	-1.8797412696585436	3.811194155372988	0.963437038642796	1.6765004627844793	-0.1387036108823641	-0.9542233390124629	1.3852014021622594	Plasma
sample_Sample_B_025_BC01_Yr2_GTCCGC_R1_001_fastq	21.835784164778396	0.5881765332362949	-3.055021538956305	-2.2862543894149976	-2.01637370280683	3.874313322989134	0.1125815721211564	0.8843244007219936	2.586699534923126	-1.3763614148908008	Plasma
sample_Sample_B_025_GC03_Yr2_ATCACG_R1_001_fastq	8.2312880666132	-6.139982706892126	-3.8024669795202115	9.392074286739318	6.393765115732032	-6.770069994997516	1.9432413497263405	3.458052487160223	3.7334389811052517	-2.61731699356864	Plasma
sample_Sample_B_029_BC01_Yr2_CAAAAG_R1_001_fastq	17.62864182783417	-0.37557509666498284	0.6697327341197368	-0.8118790994082886	0.01667532211047205	-1.1811904353025893	-0.7201288098703238	-2.2831088924209135	-1.244130478782086	-0.32137664685736794	Plasma
sample_Sample_B_029_GC03_Yr2_TACAGC_R1_001_fastq	21.86243333662376	4.099182986633805	1.6221049656601254	-4.579680434669138	-1.952123024910185	3.1167670554619376	-1.0424259364275767	-1.077828432172602	-2.4730454674254507	0.12720271979068704	Plasma
sample_Sample_B_030_BC01_Yr2_GTAGAG_R1_001_fastq	17.302447187489072	-1.9829493150790272	1.0386726078637598	-2.779098946729538	-0.412722363656259	1.10011455710416	-1.554369662092516	0.27340325733525683	1.804484540698937	-0.4016454835374018	Plasma
sample_Sample_B_030_GC02_Yr2_CAACTA_R1_001_fastq	18.48766963869454	-1.422334294606976	-0.2026583201998863	-0.6904146590551163	0.03257038600731151	-1.7967650427196544	-1.165704730937392	0.6839437036538241	1.8404707529077025	-0.392798455659704	Plasma
sample_Sample_B_030_GC03_Yr2_ACTGAT_R1_001_fastq	22.684597612894446	2.6631706189090045	-0.6793369865677811	-6.30694153975444	-0.9225505098356098	-2.843052068624239	0.8796061398326731	3.9270914305880047	1.9644420635490043	-0.5125517051163269	Plasma
sample_Sample_B_030_GC07_Yr2_TAATCG_R1_001_fastq	20.1316540020138	-0.42246213150823103	-0.7658841536904268	-4.092342646502603	-0.7152203920050768	1.9138447580466733	-0.7059022220239999	0.5801423961024261	1.3459690807738998	-0.4480309494993164	Plasma
sample_Sample_B_031_BC01_TTAGGC_R1_001_fastq	23.71271384545557	0.2601419465250657	-1.72441536246754	-2.612430233282552	-1.5711573247876347	8.200037674313476	-0.6638291936374618	0.9821234603157226	-2.152837454591462	0.4158302817974074	Plasma
sample_Sample_B_031_BC01_Yr2_ATCACG_R1_001_fastq	16.14598025963722	-3.0186241789129147	0.12185599492596508	-4.953178589348705	-1.2334475039164772	5.220835695385433	0.22131735251643642	-1.2905883716290314	0.30120978345239285	2.3941960581202513	Plasma
sample_Sample_B_031_GC01_Yr2_TAATCG_R1_001_fastq	25.410386703814765	2.5344883664585147	-0.016866657832965187	-8.588310404072386	-3.539549709429605	5.116137329507607	-2.727184187002949	0.9919105871416859	0.03015599845904062	0.5744936506996166	Plasma
sample_Sample_B_031_GC15_GTTTCG_combined_3_R1_001_fastq	10.001746877859198	-9.564370399161827	-4.767489511612901	2.6595491509511477	0.3206615240526823	5.772358013957012	9.595098922973705	2.193734922754538	-3.4758274085409986	2.2801980787243608	Plasma
sample_Sample_B_031_GC16_GCCAAT_R1_001_fastq	23.822659734565324	4.540533859531874	2.046065401041499	-8.492458558079097	1.6434959093470183	2.73838538291728	-1.1656635262942843	3.740409547585464	0.07204489932574457	1.0858597576129811	Plasma
sample_Sample_B_036_BC01_Yr2_ACAGTG_R1_001_fastq	17.3371448421101	0.9266420520567819	1.678004162076517	-1.444326647335081	-1.3291225037696905	-1.4099444142541775	-1.472759569904041	-0.6122823435135804	-1.2443238299807564	0.22752657926585634	Plasma
sample_Sample_B_036_GC05_Yr2_CACTCA_R1_001_fastq	8.824913610892606	-6.665493082641467	-1.055006515194812	12.57691817560836	11.632236048606773	-8.494892130482663	-7.405400941396559	-3.8924576798117063	2.0768405411924764	-0.819247794298777	Plasma
sample_Sample_B_039_BC01_TGACCA_combined_2_R1_001_fastq	17.706746286821108	1.3357519379411862	3.2910714830149153	-3.826925111671334	3.6389162782579616	-1.2236098386095347	-2.4809722587601906	4.264605894107593	2.8129253033187944	0.4548310810603384	Plasma
sample_Sample_B_039_BC01_Yr2_ACAGTG_R1_001_fastq	15.063969598848105	-8.16788719078091	-2.804285279288165	-0.07637360877043006	-0.7698954307081034	7.087235827129682	-2.884734203881098	-2.488653105243574	5.490808636530108	1.5861158151353913	Plasma
sample_Sample_B_039_GC06_ATGAGC_combined_2_R1_001_fastq	2.9883639184246253	-11.188980293873485	-1.6445314435494858	-1.19725115357348	1.7532197279012542	-0.1776780708038196	4.518096295760283	0.15094163357654508	4.981803128803877	2.2962070173407443	Plasma
sample_Sample_B_039_GC09_Yr2_GATCAG_R1_001_fastq	18.47797175508183	-1.4943664935616374	1.7587317993818885	-7.637624139777778	-0.5533460459575608	3.753269416468465	-2.1551041831057933	1.6649894711615374	4.713016318014463	0.7933925551523202	Plasma
sample_Sample_B_042_BC01_GAGTGG_combined_2_R1_001_fastq	0.5008692354149847	-12.46879742533314	-6.543448144726851	13.93769303713024	7.071448971403291	2.5984449020505145	0.8971127229194521	8.484971501167553	3.972375020627577	-2.860018869669744	Plasma
sample_Sample_B_044_BC01_ACAGTG_R1_001_fastq	15.843352123754974	2.3185117930008317	3.607862896410599	-0.6929416978383469	6.4771532133309915	6.261918940877174	-2.098842153572697	-0.2993440465840111	-1.9311601586117364	1.519436013213506	Plasma
sample_Sample_B_044_GC16_CTTGTA_R1_001_fastq	10.554826195695902	0.8071168379393291	6.7188685796830745	-1.1315475420826577	10.948417888324848	0.9504002862411405	-3.0367084405912586	-1.4368404130428143	-1.573432207273876	0.670265611888261	Plasma
sample_Sample_B_045_BC01_ATGTCA_R1_001_fastq	14.16544716453343	2.381186763267674	5.281152421883978	-5.553280982943731	7.939836333061811	-0.6450071347802014	3.3833685470913224	3.723796146622542	0.3540434762748514	-0.2559790354911507	Plasma
sample_Sample_B_045_BC01_Yr2_TTAGGC_R1_001_fastq	17.90477302662671	-1.384365109146164	0.1666147577406328	-1.7179556573529469	2.127085112534991	1.0180298969186516	-2.5005443900818163	-0.028881911796631615	2.9171329952163587	1.0997571522819656	Plasma
sample_Sample_B_045_GC04_Yr2_CAGATC_R1_001_fastq	18.496277139466947	-4.583579668969294	-2.9341964694410483	-1.6420230241629419	-2.602925478979178	0.28436937455210676	1.1566295634135728	-1.0007088355268443	3.105026996484063	-0.5245313379804989	Plasma
sample_Sample_B_045_GC12_Yr2_CGTACG_R1_001_fastq	22.627169859828896	-0.5347749848418517	-2.2433828080280214	-4.70649717205078	-3.8946131609580052	4.038398337462525	-0.550725551070814	-0.3517661856783441	3.2422774912800314	-0.6457761917878572	Plasma
sample_Sample_B_045_GC14_GTGAAA_R1_001_fastq	19.920014750748578	3.3039599302988765	3.54012322163696	-6.4735289546557455	4.0846763680609435	1.800752751170429	-1.818415857352739	2.5326527479779375	1.0980780318163927	0.39947970907749153	Plasma
sample_Sample_B_046_GC07_CAAAAG_R1_001_fastq	-11.33477368479316	-16.62198994104947	5.070210313147751	0.10477583054364756	5.1097752835333194	1.1215462174878144	-0.9886866544607295	-0.0294273221806695	0.21384726310603172	4.058761380960551	Plasma
sample_Sample_B_046_GC09_GATCAG_combined_2_R1_001_fastq	-10.149380334049932	-11.394574675874322	3.582572063150387	-3.5786260314355274	1.28680976040409	4.453399480319717	2.800723074171845	1.7765151222855462	-0.4842278017765763	1.9853964320337891	Plasma
sample_Sample_B_046_GC10_ACTTGA_R1_001_fastq	12.88003686348067	2.8780317938305258	5.276365227980543	-0.1816853060696619	10.583672715916734	0.06884204946988101	2.0556394016873805	0.04397483544443004	-3.6991552699856984	-0.870199739506071	Plasma
sample_Sample_B_046_GC11_CAAAAG_R1_001_fastq	6.824438808254192	-5.266212470120047	-0.10442306984597483	1.805034456337083	6.793490215043341	-0.5844182702794286	5.054714773006581	0.6197026489202083	0.49726873346826717	3.1103907038099687	Plasma
sample_Sample_B_046_GC15_CTTGTA_combined_3_R1_001_fastq	9.456660048337687	-6.198396586403016	-2.517518918632764	5.160911097569508	3.9210899433551165	2.801863260214752	6.162670565848679	-0.5225634542251405	-3.5248778628803823	-0.8049223755455892	Plasma
sample_Sample_B_046_GC16_AGTTCC_combined_3_R1_001_fastq	-0.33223182327491707	-9.874520824966968	-1.3477234270032477	5.927514594639147	4.830275515348058	5.521313340907602	10.186812364809489	2.5950811089415025	-4.214616111176721	1.4970948089719107	Plasma
sample_Sample_B_046_GC17_AGTCAA_combined_3_R1_001_fastq	3.823027045245553	-5.478972965998463	0.8463784067968406	1.4205460226229019	6.951194780841145	3.1593634823664836	10.177404941006175	1.9601939499314256	-4.661917569282881	1.518900533035002	Plasma
sample_Sample_B_048_GC07_AGTCAA_R1_001_fastq	8.586488571581187	3.238137871268505	6.3875048413367885	4.508746419537341	14.115171719323962	-0.8740694487101229	-2.9499949468216964	-1.1117376684329379	-2.2213509204320956	-0.7330690557358017	Plasma
sample_Sample_B_048_GC08_GGTAGC_combined_4_R1_001_fastq	4.230654241552863	-9.534454091046037	-2.202970463192729	7.944877033224647	5.19912145985726	7.75689090512102	2.8594797415808215	-0.40828526363037737	-6.424712716766614	3.859262445137095	Plasma
sample_Sample_B_048_GC14_TATAAT_combined_2_R1_001_fastq	-9.034897108722658	-20.157152321927295	2.074929939870103	0.14973818945555234	-3.466335228724397	-1.0082250399401034	-2.9119732783377588	4.46470067271273	-4.367536071740055	3.5672353070269645	Plasma
sample_Sample_B_049_BC01_Yr2_CGTACG_combined_3_R1_001_fastq	3.362242617395695	-8.296556478431699	-0.02330490416377582	-2.4721660393227225	3.39784694906015	-7.465794401400387	12.641794458742705	3.397202579085449	-3.604338800802016	-1.3556924947277014	Plasma
sample_Sample_B_049_GC02_Yr2_GTTTCG_R1_001_fastq	21.286677038398143	3.844340624886325	-0.3273047018072008	-5.140587946684144	0.49912936777158723	-1.774210233282263	-1.2996082539915046	1.3263235850862287	0.8775677891887221	-0.3363023740982096	Plasma
sample_Sample_B_049_GC05_Yr2_CATGGC_R1_001_fastq	-2.4498097347657275	-16.42241307890196	-2.0986119028386607	12.017091395252281	8.982546705101665	-3.573951329393199	-2.8427600335871452	0.8594797167854485	1.160532033252104	-2.430747316915788	Plasma
sample_Sample_B_049_GC07_Yr2_CAGATC_R1_001_fastq	16.983054299896786	-1.9240924723954045	-0.1769202442866946	-2.6292580464995856	-0.8458331150283405	-2.8172948915452767	1.8911603502730194	0.5415669002616903	1.0522793984155494	-0.6814780332129767	Plasma
sample_Sample_B_049_GC09_Yr2_CACTCA_R1_001_fastq	23.055503886436664	3.3639449131986527	-0.8708210883731153	-6.019992469968568	-3.07071560765319	-3.4178437036908456	0.29426786785245473	1.7876133114771908	0.07584895927343792	-0.5252469517473963	Plasma
sample_Sample_B_049_GC10_Yr2_ACTTGA_R1_001_fastq	18.53058920970106	-3.0917365674455426	-3.528505030502668	-0.8486585470885614	-3.294367434683953	-1.7608311355038757	2.611238313879033	-0.7092170470206998	0.7147563189394562	-1.137770663686502	Plasma
