miRNA	biofluid	logFC	AveExpr	t	P.Value	adj.P.Val	B	AUC	n_target	n_rest
hsa-miR-10a-5p	Saliva	-4.4117885587485	13.4025165626016	-9.69153412883202	3.05518517230871e-20	6.64890794533495e-19	35.1473469274915	0.046359152886568	45	383
hsa-miR-192-5p	Saliva	-1.95661328208075	12.1249791087873	-6.14579959352413	1.79910166042634e-09	1.24506012636323e-08	10.8079201131123	0.178590078328982	45	383
hsa-miR-143-3p	Saliva	3.28151558259579	10.0296916789363	8.43438900590162	4.95009689340409e-16	7.01071862344905e-15	25.5597916947038	0.909312445604874	45	383
hsa-miR-148a-3p	Saliva	0.765062500925908	12.606457742191	3.85347598950997	0.00013398276369355	0.000422774627406073	-0.0274524081723477	0.70240789091964	45	383
hsa-miR-182-5p	Saliva	-0.721656802031488	10.6633722940546	-3.1613351553865	0.00168020719476199	0.00429935370424391	-2.31585936382834	0.32550043516101	45	383
hsa-let-7b-5p	Saliva	-0.228454548494186	12.4421032255272	-1.19432458055103	0.233001377153983	0.306474813578349	-6.58054924101496	0.458311575282855	45	383
hsa-miR-425-5p	Saliva	1.24079175415018	8.72238865892476	3.33656548220604	0.000920950768037128	0.00247074457151811	-1.75666006926041	0.602785030461271	45	383
hsa-miR-151a-3p	Saliva	-3.16951837008649	11.948654592231	-12.5810295778534	3.55353004010223e-31	2.16409979442226e-29	60.0199178200658	0.0413693066434581	45	383
hsa-miR-199a-3p|hsa-miR-199b-3p	Saliva	1.35104759249819	7.9993272326007	2.67090725375238	0.00784809836426693	0.016888663971161	-3.69758845733506	0.597795184218161	45	383
hsa-miR-320a	Saliva	-1.31296921428704	12.411398100082	-5.18760440436106	3.27158721164904e-07	1.74771632622304e-06	5.75108290692119	0.234580794894111	45	383
hsa-let-7d-5p	Saliva	-0.338740742245321	9.68125527038439	-1.21497022693663	0.225036018731645	0.300541525016605	-6.49487530546728	0.449318247751668	45	383
hsa-miR-423-3p	Saliva	0.203528926729179	12.2653540344067	0.978963149056772	0.32814191217455	0.40453122371316	-6.81893400795395	0.527531186539019	45	383
hsa-miR-151a-5p|hsa-miR-151b	Saliva	-3.03137456267361	10.0421806501447	-10.5249168378257	3.1214929609806e-23	9.50494606618592e-22	41.9561449592295	0.0762982303452277	45	383
hsa-miR-144-5p	Saliva	-0.504110554341433	5.32495623883833	-1.19962322166088	0.230938203548056	0.304418541040619	-6.5045184195277	0.461850884827386	45	383
hsa-miR-146a-5p	Saliva	-1.77293941420177	9.95376517794234	-3.4418617504501	0.000633556687266976	0.00175380010247995	-1.38852778786541	0.392515230635335	45	383
hsa-miR-142-5p	Saliva	3.43884138042105	9.53859645766388	6.76756795066026	4.24439098115e-11	3.49301906421669e-10	14.4243882212508	0.794487960545402	45	383
hsa-miR-223-3p	Saliva	6.19115910044717	8.61100845421719	16.1925190369615	1.69029155715697e-46	2.57346889577149e-44	94.9670548360499	0.988859878154917	45	383
hsa-miR-28-3p	Saliva	-1.55758196068121	12.160177695947	-7.84619624231016	3.35305526230215e-14	3.85285029196606e-13	21.4462248910462	0.146446185088483	45	383
hsa-miR-221-3p	Saliva	-0.0532281536865582	10.3370452856763	-0.17145216640306	0.863947907398474	0.899391924112258	-7.23480799092169	0.500841311285176	45	383
hsa-miR-27a-3p	Saliva	3.21772646559225	8.4933704478226	13.2220393485453	8.65762537332857e-34	6.59061731544638e-32	65.9682025896245	0.964258775747026	45	383
hsa-miR-92b-3p	Saliva	-0.164469164937803	9.43577424124091	-0.699971053797372	0.484319270849063	0.563958768541261	-6.98166489829444	0.442065564258776	45	383
hsa-miR-16-2-3p	Saliva	0.449242458955134	6.38029865391667	1.00238598833636	0.316714055781514	0.392030203192971	-6.69382021681282	0.546040034812881	45	383
hsa-miR-106b-3p	Saliva	-0.548401179367517	7.70239645550629	-1.60827017535969	0.108500989159208	0.163658672181785	-5.90884733454862	0.427676240208877	45	383
hsa-miR-363-3p	Saliva	-2.78389588976174	8.39968980457247	-11.824876140971	3.59617051813609e-28	1.34588514115592e-26	53.1829172643568	0.0766463591528866	45	383
hsa-miR-486-3p	Saliva	-2.53308011046391	5.84959572031442	-6.35398717683266	5.29535501858133e-10	3.88538699556148e-09	12.0160686710699	0.24287786480998	45	383
hsa-miR-144-3p	Saliva	-1.55363821156501	5.85320061434984	-3.35944331983661	0.000849754934329379	0.00230000335558485	-1.66850194213959	0.369886858137511	45	383
hsa-miR-130a-3p	Saliva	-1.17308610048805	8.77919124708351	-4.85435961767518	1.68631331163226e-06	8.08633706129169e-06	4.23612768657099	0.272236727589208	45	383
hsa-miR-140-3p	Saliva	0.824965975933266	9.47047342443218	2.92052237907918	0.0036760466217782	0.00854470378878978	-3.03359672420627	0.639860748476936	45	383
hsa-miR-378a-3p	Saliva	-0.519593873415823	11.6530169735784	-1.9541005123014	0.0513292404654894	0.0856424861465289	-5.37043211884577	0.40609225413403	45	383
hsa-miR-126-3p	Saliva	-2.53301552079048	6.87002769166149	-4.75464233052216	2.70668772325695e-06	1.22101690626925e-05	3.76390034611459	0.345169712793734	45	383
hsa-miR-30a-5p	Saliva	-2.25986906078423	12.7207407257868	-4.36715712215557	1.5748132498251e-05	6.07000803255371e-05	2.0506812975247	0.350855816652161	45	383
hsa-miR-148b-3p	Saliva	-1.87184760823202	9.32944551587598	-5.33110026484941	1.57098653463518e-07	8.85861851474836e-07	6.51831322818753	0.253263707571802	45	383
hsa-miR-744-5p	Saliva	-1.12266517229759	10.5276722074267	-4.72522803066983	3.10728429511912e-06	1.37125806936779e-05	3.62079995245583	0.299970989266028	45	383
hsa-miR-484	Saliva	1.2475236313536	8.20061184161139	3.61450599694456	0.000336092651969933	0.000974668690712807	-0.809497953983587	0.652393385552654	45	383
hsa-miR-532-5p	Saliva	-1.73920871338059	8.58448168511401	-8.46032531545532	4.09027483679568e-16	5.93089851335373e-15	25.8160172663595	0.120278503046127	45	383
hsa-miR-127-3p	Saliva	-2.52272484863606	8.8241459327067	-5.22199457471023	2.74824392710825e-07	1.48113323151232e-06	5.98134244999296	0.275021758050479	45	383
hsa-miR-128-3p	Saliva	0.937712724389685	8.40109890302681	4.18004721715087	3.52455566653837e-05	0.000125523649176717	1.31568818414574	0.711749347258486	45	383
hsa-miR-30c-5p	Saliva	0.359190099327756	10.0627087055849	1.37008364664655	0.171366971561416	0.239363499268125	-6.31466990091015	0.575456919060052	45	383
hsa-miR-150-5p	Saliva	1.93361599086719	5.88273683170535	4.43545760052599	1.16505549840115e-05	4.60036205505888e-05	2.39372917393802	0.695445314766464	45	383
hsa-miR-130b-3p	Saliva	0.142697103155907	7.10953519725278	0.394454999161758	0.693438317325047	0.758175826303328	-7.11563518847005	0.496431679721497	45	383
hsa-miR-222-3p	Saliva	-0.916936457523485	10.3131914013276	-3.72832868732141	0.00021820381313053	0.000664800742247245	-0.411558372529933	0.303278212938787	45	383
hsa-miR-23a-3p	Saliva	2.81712837234461	7.89053509699709	9.92255139479408	4.68801020361043e-21	1.18958258916615e-19	36.9905567066056	0.932404989846243	45	383
hsa-miR-584-5p	Saliva	-3.23532608443026	7.49226865093328	-7.12880263619316	4.23802391039438e-12	3.91054024459118e-11	16.7322813937721	0.206324340005802	45	383
hsa-miR-106b-5p	Saliva	0.724137697474375	6.0039671143799	1.9320632386223	0.054000268144344	0.0893645741845259	-5.3425123543863	0.58613286916159	45	383
hsa-miR-98-5p	Saliva	-1.7877609618863	9.66647922427769	-6.52084055501664	1.94167410169825e-10	1.47809940991779e-09	13.0108218512343	0.187467362924282	45	383
hsa-miR-17-5p	Saliva	-0.155263657004299	6.90350895943604	-0.430143960118342	0.667303781295621	0.734878847755937	-7.10225854011526	0.505599071656513	45	383
hsa-miR-210-3p	Saliva	0.674672068219011	7.06808155228158	2.56602671700899	0.0106207209959676	0.0220751504660215	-3.93878282364141	0.637075718015666	45	383
hsa-miR-19b-3p	Saliva	-0.316155629102884	8.57005622375094	-1.17491547042954	0.240670791906971	0.313180581776379	-6.52123608208582	0.43382651581085	45	383
hsa-miR-181b-5p	Saliva	-1.32169024257726	9.83843895520715	-7.57820170941073	2.12784817437853e-13	2.31403488963665e-12	19.6665651136793	0.145401798665506	45	383
hsa-miR-146b-5p	Saliva	-1.19967689925699	9.80118596100659	-4.49404801870952	8.96865863171047e-06	3.6171609978223e-05	2.62233667612622	0.289701189440093	45	383
hsa-miR-4732-3p	Saliva	-1.73921403569536	4.67320983325578	-4.32598811787758	1.88496584164059e-05	7.04260243901301e-05	1.91035911064416	0.327531186539019	45	383
hsa-miR-652-3p	Saliva	-1.04489074951551	6.45105456686694	-3.00297875539865	0.00282757571678769	0.00675291612362238	-2.762530125311	0.378590078328982	45	383
hsa-miR-409-3p	Saliva	-3.44330584636933	7.13936204153733	-7.00303695058622	9.55083199911658e-12	8.42964737313333e-11	15.9344752731179	0.214911517261387	45	383
hsa-miR-203a-3p	Saliva	6.89921942855238	6.37336813977217	11.8863241463468	2.06540724026708e-28	8.38555339548435e-27	53.708892700646	0.944125326370757	45	383
hsa-miR-3615	Saliva	1.20854600148935	7.19786385135428	4.14026269925185	4.16726329242506e-05	0.000145854215234877	1.17374920538123	0.713606034232666	45	383
hsa-miR-941	Saliva	1.94209607991472	8.1174077479337	9.5814930429239	7.3889931773977e-20	1.49996561501173e-18	34.2775453326697	0.882506527415144	45	383
hsa-miR-375	Saliva	3.87662595014734	10.6824883345077	7.9356789814657	1.79059329009476e-14	2.09706021859174e-13	22.0197326714537	0.827850304612707	45	383
hsa-miR-20a-5p	Saliva	0.0618691355999287	6.24863534070855	0.166111868605306	0.868146035277167	0.900852158410996	-7.18441659473541	0.525094284885408	45	383
hsa-miR-320b	Saliva	-0.653625951172107	8.68375871161566	-2.39651764476505	0.0169726684593134	0.0332358684621282	-4.3597881116035	0.418450826805918	45	383
hsa-let-7d-3p	Saliva	1.07136742856896	8.33593164937531	4.36226447914423	1.60893999492196e-05	6.16254375413504e-05	2.05920487306581	0.720568610385843	45	383
hsa-miR-29a-3p	Saliva	1.94847973927359	7.74514975466922	8.362369740177	8.39023696599067e-16	1.16128507097462e-14	25.0915606943033	0.888482738613287	45	383
hsa-miR-125a-5p	Saliva	-0.699963167058047	10.4910902311755	-3.33863554082715	0.000914287454996899	0.00246372150483678	-1.75135082084315	0.287554395126197	45	383
hsa-miR-122-5p	Saliva	0.119039331143155	5.76641030327209	0.267637759348769	0.789104921601695	0.840148421775231	-7.17057766047748	0.516739193501596	45	383
hsa-miR-421	Saliva	1.42739040663777	7.0066676276863	5.59656995785267	3.87392954312302e-08	2.35922309176192e-07	7.86848600203426	0.788279663475486	45	383
hsa-miR-15b-5p	Saliva	2.48690821027728	6.1444975801944	7.1128618435826	4.70060414697893e-12	4.2726386947913e-11	16.6436615792926	0.812184508268059	45	383
hsa-miR-301a-3p	Saliva	-0.189747331952612	6.9141497702384	-0.516442324466669	0.605807750924467	0.676948477638533	-7.06164597131603	0.498346388163621	45	383
hsa-miR-24-3p	Saliva	1.56435472877143	7.75084856985345	6.07753558622692	2.66787493633676e-09	1.80526204025454e-08	10.4487315798285	0.781549173194082	45	383
hsa-miR-660-5p	Saliva	-0.556532429072594	7.29120467233717	-2.12064811706066	0.0345162681855756	0.0616434232405147	-4.96608988687692	0.40092834348709	45	383
hsa-miR-99b-5p	Saliva	-1.94050030909279	9.53511495823831	-8.95114215454659	1.02591957055569e-17	1.89328793475278e-16	29.4369328350129	0.107745865970409	45	383
hsa-miR-345-5p	Saliva	-0.0165035640388809	7.42042979344485	-0.0774211314688279	0.93832410196769	0.955584244311577	-7.19115314801787	0.498752538439223	45	383
hsa-miR-30b-5p	Saliva	0.440400966984874	8.4946620248584	1.85209286581123	0.064689295587637	0.104221642891193	-5.51366868522632	0.605628082390484	45	383
hsa-miR-32-5p	Saliva	1.46522821990419	4.23333979651038	5.37452059656302	1.25421598247883e-07	7.20582578612839e-07	6.725647813316	0.758746736292428	45	383
hsa-miR-1307-3p	Saliva	-1.30557090149209	8.42096676582415	-5.51300026809836	6.05545482321775e-08	3.5803611527569e-07	7.4439435370515	0.21792863359443	45	383
hsa-miR-454-3p	Saliva	1.35271177914689	5.33744178864792	4.05015906861163	6.05986934851988e-05	0.000203892841615945	0.827976897494908	0.689120974760661	45	383
hsa-miR-181c-5p	Saliva	0.883972074757898	8.23810545272554	3.87382307858011	0.000123612700145375	0.00039208403327361	0.134588525391549	0.686393965767334	45	383
hsa-let-7e-5p	Saliva	-2.31287201267233	9.76177886195373	-6.92719105150309	1.55075042395795e-11	1.33015071576111e-10	15.4812284576818	0.163736582535538	45	383
hsa-miR-30e-3p	Saliva	-0.376385728517391	8.82295936681499	-1.60796280345786	0.108568314550807	0.163658672181785	-5.92520742459285	0.368668407310705	45	383
hsa-miR-769-5p	Saliva	-1.28279266732049	8.41017314867089	-4.09667839705603	4.99896831854971e-05	0.000171998401468744	1.01081617195796	0.291151726138671	45	383
hsa-miR-28-5p	Saliva	-0.435271836286206	7.38408866159659	-1.82898231951813	0.0680862097400789	0.108830713206583	-5.53344730285524	0.39019437191761	45	383
hsa-miR-205-5p	Saliva	7.58612152439877	6.52979763783783	17.0677228359821	2.23500219605935e-50	6.80558168700072e-48	103.818124541124	0.97911227154047	45	383
hsa-miR-340-5p	Saliva	1.11357397619221	7.82061283626132	3.71327218331295	0.000231182068157472	0.000700447161730849	-0.448816783188967	0.689527125036263	45	383
hsa-miR-183-5p	Saliva	0.929673247722066	5.43079899583037	3.58703839769815	0.000372398017925668	0.00106474362871705	-0.880177456221559	0.66782709602553	45	383
hsa-miR-181a-2-3p	Saliva	-2.23213004581053	6.97428976922101	-12.271663273648	6.17843726850216e-30	2.68762021179844e-28	57.1976397976997	0.0930084131128518	45	383
hsa-miR-328-3p	Saliva	-0.0892943214731197	7.06389411439203	-0.298646749287595	0.765352096854981	0.820597582719513	-7.1491324185313	0.438120104438642	45	383
hsa-miR-29c-3p	Saliva	0.776696076299608	6.87349966733787	3.03784755887559	0.00252609651485396	0.00615357111018424	-2.64296522430779	0.654598201334494	45	383
hsa-miR-23b-3p	Saliva	0.378122745364254	7.71254913584833	1.70622180803713	0.0886800147147006	0.138123091972513	-5.75532307130269	0.569944879605454	45	383
hsa-miR-654-3p	Saliva	-1.70712936872864	4.93046106876966	-4.33440934806622	1.81711829480895e-05	6.87344746297299e-05	1.94286841216305	0.32439802727009	45	383
hsa-miR-342-3p	Saliva	1.43078797232366	6.24704869269166	5.94618596856667	5.63786562476977e-09	3.73202191900521e-08	9.7446620445013	0.784450246591239	45	383
hsa-miR-142-3p	Saliva	2.2836618996095	6.05505287094979	5.14235621883426	4.10901601516597e-07	2.17599195933572e-06	5.59162012835668	0.715230635335074	45	383
hsa-miR-589-5p	Saliva	0.194835248044238	5.96160704312148	0.65518149552816	0.512696966356424	0.588008385143244	-6.98711399840197	0.512155497534088	45	383
hsa-miR-411-5p	Saliva	-1.31089463930465	5.15537066619947	-3.64118346312874	0.000304034653912214	0.000903205386500188	-0.718749817192275	0.342906875543951	45	383
hsa-miR-21-3p	Saliva	-0.171553642620412	7.82037436268477	-0.610490266081038	0.541855672109206	0.615653179691243	-7.01215531789048	0.482390484479257	45	383
hsa-miR-15b-3p	Saliva	0.943180628914353	3.74733889286379	3.62369849388701	0.000324703804077454	0.000959925323704706	-0.774860293803713	0.656977081520162	45	383
hsa-miR-410-3p	Saliva	-1.43046066248682	4.91767669784473	-3.7594934984328	0.00019348997143996	0.000595128245489574	-0.294500836793937	0.342558746736292	45	383
hsa-miR-342-5p	Saliva	-0.790461170634235	5.26099484786059	-3.61582867197502	0.000334431164626472	0.0009744908098446	-0.801277782379944	0.327995358282565	45	383
hsa-let-7c-5p	Saliva	0.77235956138484	10.0473243891374	1.84129672937461	0.0662582918397919	0.106467809315127	-5.56829310533358	0.547664635915289	45	383
hsa-miR-223-5p	Saliva	3.24868509551701	4.95040059357965	9.80529986801009	1.21797012538435e-20	2.85286079368872e-19	36.0730761423945	0.901015375689005	45	383
hsa-miR-19a-3p	Saliva	0.293079408424859	6.06396874301446	0.873178072163988	0.383047419129276	0.466551756499458	-6.81864492526839	0.533681462140992	45	383
hsa-miR-432-5p	Saliva	-2.51903915952053	4.98658605943557	-7.02227675942343	8.44046267664812e-12	7.55917907364515e-11	16.0605758682651	0.206266318537859	45	383
hsa-miR-133a-3p	Saliva	0.958385160298068	4.74065400531253	2.99577471668399	0.00289383253549274	0.00688415630513702	-2.78501313222024	0.594720046417174	45	383
hsa-miR-194-5p	Saliva	-1.59906172314542	6.4617319922557	-4.34381374814716	1.74410973527852e-05	6.63851767990386e-05	1.98700887994346	0.274035393095445	45	383
hsa-miR-151b	Saliva	-2.32696943914799	5.50979548746206	-12.365818579551	2.59980547455332e-30	1.31940127833581e-28	58.0523421496091	0.104902814041195	45	383
hsa-miR-942-5p	Saliva	0.736202415143546	4.21111759703014	2.77353671439891	0.00578337789652973	0.0128542961276883	-3.42062766872739	0.60997969248622	45	383
hsa-miR-155-5p	Saliva	1.24988216386804	5.97234289112293	4.19528711119895	3.30433993557347e-05	0.000118373118868485	1.4051538140371	0.694400928343487	45	383
hsa-miR-20b-5p	Saliva	-1.06166111144905	3.97665693511865	-4.16120393620876	3.81620548459888e-05	0.000135120298844228	1.24093364088534	0.304902814041195	45	383
hsa-miR-215-5p	Saliva	-1.75854135029152	6.00241065990796	-6.160860076165	1.64854591558989e-09	1.15398214091293e-08	10.9140005996587	0.178125906585437	45	383
hsa-miR-199a-5p	Saliva	-2.44174786836646	5.32895284763798	-5.27451525534438	2.1020877334384e-07	1.14301020505713e-06	6.21847263075306	0.305018856977082	45	383
hsa-miR-4433b-5p	Saliva	-2.89480036500149	5.15456161796447	-6.10805738057013	2.23793577650835e-09	1.53135155943099e-08	10.6224672843285	0.257151145923992	45	383
hsa-miR-500a-3p	Saliva	-1.86149295697379	8.13678216509434	-7.45352499109281	4.94647450516748e-13	5.10576775194406e-12	18.8509356979524	0.129619959384972	45	383
hsa-miR-335-5p	Saliva	0.0726826253959339	7.18864372333517	0.265457181067056	0.790782953817875	0.840465652487061	-7.15809605067826	0.471366405570061	45	383
hsa-miR-18a-5p	Saliva	-0.130496219022047	3.87354251295349	-0.437681244105039	0.661834438781326	0.730176038438094	-7.13385343124053	0.476182187409341	45	383
hsa-miR-1180-3p	Saliva	-0.963908733627971	5.04163985295447	-3.82669101519521	0.000148891842482529	0.00046500067729159	-0.0476386869759082	0.313025819553235	45	383
hsa-miR-17-3p	Saliva	-1.24504294153929	4.9836649145783	-3.80540169771068	0.00016184594635195	0.000500325793544862	-0.127975534023902	0.333623440673049	45	383
hsa-miR-424-3p	Saliva	0.635457624912804	5.77108958772211	2.81105284655718	0.00516089398171895	0.0115977285419441	-3.29579659660149	0.64879605454018	45	383
hsa-miR-501-3p	Saliva	-1.71043428038071	6.55566823662972	-6.27032807693941	8.68996151720035e-10	6.15370530694769e-09	11.5410317344399	0.183812010443864	45	383
hsa-miR-181d-5p	Saliva	-1.53433681976577	6.54881070286629	-6.68903044185459	6.91957018855318e-11	5.54476084845906e-10	14.0086511038262	0.229881055990717	45	383
hsa-miR-431-5p	Saliva	-1.69983800256632	4.26643431489343	-4.82175567741304	1.97023221494245e-06	9.22978014538426e-06	4.0697336867169	0.297882216420075	45	383
hsa-miR-361-5p	Saliva	1.22711438682669	6.18181741312149	4.7478995743422	2.79387067526336e-06	1.24194689141269e-05	3.75925257451895	0.755613577023499	45	383
hsa-miR-339-3p	Saliva	-1.1671271883745	6.37129859289458	-4.29968455322946	2.11282867306791e-05	7.75128109577323e-05	1.80991084460981	0.295503336234407	45	383
hsa-miR-7706	Saliva	0.310390399245624	5.40196844319816	1.32749510025959	0.185040690950806	0.256113138156911	-6.33424200020389	0.597737162750218	45	383
hsa-miR-197-3p	Saliva	4.54697277043017	6.7797387190695	16.911588110756	1.107561527852e-49	2.24834990153957e-47	102.214904540501	0.978474035393095	45	383
hsa-miR-324-3p	Saliva	-0.396334622857955	4.92895225235458	-1.73549904824055	0.0833600962365131	0.131518908310975	-5.72670724640207	0.405744125326371	45	383
hsa-miR-141-3p	Saliva	3.39253006342267	7.57539545879325	7.21442798148956	2.42215335809229e-12	2.30483030480969e-11	17.2641281856935	0.782767624020888	45	383
hsa-miR-339-5p	Saliva	-1.5866262774481	5.39397776006724	-4.79027698568255	2.28773987801072e-06	1.05547998917313e-05	3.9181466524446	0.292950391644909	45	383
hsa-miR-550a-3p	Saliva	0.498971046745727	3.59693692291549	2.01669451437764	0.0443409197315604	0.0754291064707271	-5.21222550527633	0.583463881636205	45	383
hsa-miR-100-5p	Saliva	-1.30894552548449	6.50923064825249	-4.4343376188739	1.17086390563896e-05	4.60036205505888e-05	2.36905902903216	0.296953872932985	45	383
hsa-miR-4732-5p	Saliva	-0.387816896278416	2.89912053422525	-1.55192753980091	0.121406237661525	0.180125535946232	-6.0171552038305	0.44084711343197	45	383
hsa-miR-361-3p	Saliva	0.0485877966514748	6.2516317764136	0.226973211958795	0.820551120316896	0.865577578038229	-7.17292806904703	0.488482738613287	45	383
hsa-miR-130b-5p	Saliva	0.0108378476446705	4.96760577718537	0.034961915031577	0.972126134993236	0.978553415224597	-7.21948191997797	0.487206266318538	45	383
hsa-miR-136-3p	Saliva	-1.30812220091449	4.37309020309845	-4.05264082182226	5.99824596157756e-05	0.000202940655033374	0.812529277135155	0.316797214969539	45	383
hsa-miR-33b-5p	Saliva	-0.612878500570557	4.06765139727446	-2.26938768120026	0.0237332323644553	0.0443360076992433	-4.67472090458392	0.402088772845953	45	383
hsa-miR-125b-2-3p	Saliva	-0.14515676278508	6.22215458328607	-0.398688573822759	0.690318172419921	0.756121883100238	-7.12476449547936	0.458485639686684	45	383
hsa-miR-1285-3p	Saliva	0.293164358769832	4.11030758336396	1.25429717216105	0.21040707958912	0.284750914377276	-6.44311864012463	0.550217580504787	45	383
hsa-miR-497-5p	Saliva	-0.152364509542719	3.97219814214312	-0.674959906273337	0.500059558942012	0.575003808617698	-7.00303251510262	0.47560197272991	45	383
hsa-miR-6852-5p	Saliva	-2.3104917200183	5.11472141759953	-5.50611586772703	6.2809046981558e-08	3.67795284728546e-07	7.38552591893629	0.288772845953003	45	383
hsa-miR-548av-5p|hsa-miR-548k	Saliva	-0.100140270719699	5.0730055983833	-0.35001872694927	0.726493926133802	0.79006214467051	-7.15873735720576	0.467595010153757	45	383
hsa-miR-96-5p	Saliva	-0.207516936204905	3.65344294530584	-0.823353679789886	0.410757717422037	0.493508550628245	-6.88889033330423	0.456222802436902	45	383
hsa-miR-425-3p	Saliva	0.677044606849487	5.33461973536139	2.28935096753809	0.0225368727886999	0.0425999387079427	-4.60873167203521	0.589672178706121	45	383
hsa-miR-3605-3p	Saliva	1.00422757980634	3.94246668059482	4.76225659750346	2.61138561150703e-06	1.18681629657297e-05	3.7979392508187	0.698114302291848	45	383
hsa-miR-671-3p	Saliva	-1.39355267990721	6.29714426472127	-4.57218569307953	6.29908142836305e-06	2.64561419991248e-05	2.95898296894398	0.288250652741514	45	383
hsa-miR-181a-3p	Saliva	-1.67705427440656	5.92310950051815	-7.40608341080988	6.80014503945305e-13	6.90214721504484e-12	18.5225467428235	0.209863649550334	45	383
