	sample_BFPExiqon2_56_S93_L003_R1_001_115_180_fastq	sample_BFPExiqon3_57_S94_L003_R1_001_115_180_fastq	sample_BFPExoQuick1_85_S118_L003_R1_001_115_180_fastq	sample_BFPExoQuick2_86_S119_L003_R1_001_115_180_fastq	sample_BFPExoQuick3_87_S120_L003_R1_001_115_180_fastq	sample_BFPExoRNeasy1_49_S87_L003_R1_001_115_180_fastq	sample_BFPExoRNeasy2_50_S88_L003_R1_001_115_180_fastq	sample_BFPExoRNeasy3_51_S89_L003_R1_001_115_180_fastq	sample_BFPME1_79_fastq	sample_BFPME2_80_fastq	sample_BFPME3_81_S114_L003_R1_001_115_180_fastq	sample_BFPMillipore1_67_fastq	sample_BFPMillipore2_68_S102_L003_R1_001_115_180_fastq	sample_BFPMillipore3_69_S103_L003_R1_001_115_180_fastq	sample_BFPUltra1_73_fastq	sample_BFPUltra2_74_S108_L003_R1_001_115_180_fastq	sample_BFPUltra3_75_S109_L003_R1_001_115_180_fastq	sample_BFPmiRCury1_91_S124_L003_R1_001_115_180_fastq	sample_BFPmiRCury2_92_S125_L003_R1_001_115_180_fastq	sample_BFPmiRCury3_93_S126_L003_R1_001_115_180_fastq	sample_BFPmiRNeasy1_61_S104_L007_R1_001_125_160_fastq	sample_BFPmiRNeasy2_62_S98_L003_R1_001_115_180_fastq	sample_BFPmiRNeasy3_63_S152_L008_R1_001_125_160_fastq	sample_BFSExiqon1_7_S6_L005_R1_001_125_160_fastq	sample_BFSExiqon2_8_S7_L005_R1_001_125_160_fastq	sample_BFSExiqon3_9_S8_L005_R1_001_125_160_fastq	sample_BFSExoQuick1_37_S36_L005_R1_001_125_160_fastq	sample_BFSExoQuick2_38_S37_L005_R1_001_125_160_fastq	sample_BFSExoQuick3_39_S38_L005_R1_001_125_160_fastq	sample_BFSExoRNeasy1_1_S1_L005_R1_001_125_160_fastq	sample_BFSExoRNeasy2_2_S2_L005_R1_001_125_160_fastq	sample_BFSExoRNeasy3_3_S3_L005_R1_001_125_160_fastq	sample_BFSME1_31_S122_L007_R1_001_125_160_fastq	sample_BFSME2_32_S78_L006_R1_001_125_160_fastq	sample_BFSME3_33_S32_L005_R1_001_125_160_fastq	sample_BFSMillipore1_19_S18_L005_R1_001_125_160_fastq	sample_BFSMillipore2_20_S19_L005_R1_001_125_160_fastq	sample_BFSMillipore3_21_fastq	sample_BFSUltra1_25_S24_L005_R1_001_125_160_fastq	sample_BFSUltra2_26_S25_L005_R1_001_125_160_fastq	sample_BFSUltra3_27_S26_L005_R1_001_125_160_fastq	sample_BFSmiRCury1_43_S174_L008_R1_001_125_160_fastq	sample_BFSmiRCury2_44_S175_L008_R1_001_125_160_fastq	sample_BFSmiRCury3_45_fastq	sample_BFSmiRNeasy2_14_S151_L008_R1_001_125_160_fastq	sample_BMPExiqon1_58_S95_L003_R1_001_115_180_fastq	sample_BMPExiqon2_59_S96_L003_R1_001_115_180_fastq	sample_BMPExiqon3_60_S97_L003_R1_001_115_180_fastq	sample_BMPExoQuick1_88_S121_L003_R1_001_115_180_fastq	sample_BMPExoQuick2_89_S122_L003_R1_001_115_180_fastq	sample_BMPExoQuick3_90_S123_L003_R1_001_115_180_fastq	sample_BMPExoRNeasy2_53_S90_L003_R1_001_115_180_fastq	sample_BMPExoRNeasy3_54_S91_L003_R1_001_115_180_fastq	sample_BMPME1_82_fastq	sample_BMPME2_83_S116_L003_R1_001_115_180_fastq	sample_BMPME3_84_S117_L003_R1_001_115_180_fastq	sample_BMPMillipore1_70_S104_L003_R1_001_115_180_fastq	sample_BMPMillipore2_71_S105_L003_R1_001_115_180_fastq	sample_BMPMillipore3_72_S106_L003_R1_001_115_180_fastq	sample_BMPUltra1_76_S110_L003_R1_001_115_180_fastq	sample_BMPUltra2_77_S120_L007_R1_001_125_160_fastq	sample_BMPUltra3_78_S111_L003_R1_001_115_180_fastq	sample_BMPmiRCury1_94_S127_L003_R1_001_115_180_fastq	sample_BMPmiRCury2_95_S138_L007_R1_001_125_160_fastq	sample_BMPmiRNeasy2_65_S154_L008_R1_001_125_160_fastq	sample_BMPmiRNeasy3_66_S109_L007_R1_001_125_160_fastq	sample_BMSExiqon1_10_S9_L005_R1_001_125_160_fastq	sample_BMSExiqon2_11_S10_L005_R1_001_125_160_fastq	sample_BMSExiqon3_12_S11_L005_R1_001_125_160_fastq	sample_BMSExoQuick1_40_S39_L005_R1_001_125_160_fastq	sample_BMSExoQuick2_41_S40_L005_R1_001_125_160_fastq	sample_BMSExoQuick3_42_S41_L005_R1_001_125_160_fastq	sample_BMSExoRNeasy2_5_S4_L005_R1_001_125_160_fastq	sample_BMSExoRNeasy3_6_S5_L005_R1_001_125_160_fastq	sample_BMSME1_34_fastq	sample_BMSME2_35_fastq	sample_BMSME3_36_S35_L005_R1_001_125_160_fastq	sample_BMSMillipore1_22_S21_L005_R1_001_125_160_fastq	sample_BMSMillipore2_23_S22_L005_R1_001_125_160_fastq	sample_BMSMillipore3_24_S23_L005_R1_001_125_160_fastq	sample_BMSUltra1_28_S27_L005_R1_001_125_160_fastq	sample_BMSUltra2_29_S28_L005_R1_001_125_160_fastq	sample_BMSUltra3_30_S29_L005_R1_001_125_160_fastq	sample_BMSmiRCury1_46_S45_L005_R1_001_125_160_fastq	sample_BMSmiRCury2_47_S178_L008_R1_001_125_160_fastq	sample_BMSmiRNeasy1_16_S153_L008_R1_001_125_160_fastq	sample_BMSmiRNeasy2_17_S108_L007_R1_001_125_160_fastq	sample_BMSmiRNeasy3_18_Idx2_S193_L001_R1_001_fastq	sample_BMSmiRNeasy3_18_S155_L008_R1_001_125_160_fastq	sample_DFPExoRNeasy1_177_fastq	sample_DFPmiRNeasy1_181_S169_L008_R1_001_125_160_fastq	sample_DMPExiqon1_180_fastq	sample_DMPExoRNeasy1_178_fastq	sample_GFPExiqon1_123_fastq	sample_GFPExoRNeasy1_121_fastq	sample_GFPME1_131_fastq	sample_GFPNor1_133_fastq	sample_GFPNor2_134_fastq	sample_GFPNor3_135_S170_L008_R1_001_125_160_fastq	sample_GFPNor_Ami1_139_fastq	sample_GFPNor_Ami2_140_fastq	sample_GFPNor_Ami3_141_fastq	sample_GFPUltra1_129_S166_L008_R1_001_125_160_fastq	sample_GFPmiRNeasy1_125_S164_L008_R1_001_125_160_fastq	sample_GFSME1_107_S148_L008_R1_001_125_160_fastq	sample_GFSNor1_109_S59_L006_R1_001_125_160_fastq	sample_GFSNor2_110_S60_L006_R1_001_125_160_fastq	sample_GFSNor3_111_S106_L007_R1_001_125_160_fastq	sample_GFSNor_Ami1_115_S65_L006_R1_001_125_160_fastq	sample_GFSNor_Ami2_116_S66_L006_R1_001_125_160_fastq	sample_GFSNor_Ami3_117_S112_L007_R1_001_125_160_fastq	sample_GFSUltra1_105_S146_L008_R1_001_125_160_fastq	sample_GMPExiqon1_124_fastq	sample_GMPExoRNeasy1_122_fastq	sample_GMPME1_132_S168_L008_R1_001_125_160_fastq	sample_GMPMillipore1_128_S165_L008_R1_001_125_160_fastq	sample_GMPNor1_136_S171_L008_R1_001_125_160_fastq	sample_GMPNor2_137_fastq	sample_GMPNor3_138_S173_L008_R1_001_125_160_fastq	sample_GMPNor_Ami1_142_fastq	sample_GMPNor_Ami2_143_S128_L003_R1_001_115_180_fastq	sample_GMPNor_Ami3_144_fastq	sample_GMPUltra1_130_S167_L008_R1_001_125_160_fastq	sample_GMPmiRNeasy1_126_S121_L007_R1_001_125_160_fastq	sample_GMSExoRNeasy1_98_S140_L008_R1_001_125_160_fastq	sample_GMSME1_108_S149_L008_R1_001_125_160_fastq	sample_GMSMillipore1_104_S145_L008_R1_001_125_160_fastq	sample_GMSNor1_112_S62_L006_R1_001_125_160_fastq	sample_GMSNor2_113_S99_L003_R1_001_115_180_fastq	sample_GMSNor3_114_S100_L003_R1_001_115_180_fastq	sample_GMSNor_Ami1_118_S68_L006_R1_001_125_160_fastq	sample_GMSNor_Ami2_119_S69_L006_R1_001_125_160_fastq	sample_GMSNor_Ami3_120_S70_L006_R1_001_125_160_fastq	sample_GMSUltra1_106_S147_L008_R1_001_125_160_fastq	sample_LUExoQuickFP1_Idx14_S94_L003_R1_001_fastq	sample_LUExoQuickFP2_Idx16_S96_L003_R1_001_fastq	sample_LUExoQuickFP3_Idx17_S97_L003_R1_001_fastq	sample_LUExoQuickMP1_Idx2_S82_L003_R1_001_fastq	sample_LUExoQuickMP2_Idx4_S84_L003_R1_001_fastq	sample_LUExoQuickMP3_Idx6_S86_L003_R1_001_fastq	sample_LUExoRNeasyFP1_Idx22_S102_L003_R1_001_fastq	sample_LUExoRNeasyFP2_Idx24_S104_L003_R1_001_fastq	sample_LUExoRNeasyFP3_Idx26_S106_L003_R1_001_fastq	sample_LUExoRNeasyMP1_Idx25_S105_L003_R1_001_fastq	sample_LUExoRNeasyMP2_Idx27_S107_L003_R1_001_fastq	sample_LUExoRNeasyMP3_Idx29_S109_L003_R1_001_fastq	sample_LUHomebrewFP1_Idx45_S149_L004_R1_001_fastq	sample_LUHomebrewFP2_Idx47_S151_L004_R1_001_fastq	sample_LUHomebrewFP3_Idx34_S138_L004_R1_001_fastq	sample_LUHomebrewMP1_Idx33_S137_L004_R1_001_fastq	sample_LUHomebrewMP2_Idx35_S139_L004_R1_001_fastq	sample_LUHomebrewMP3_Idx37_S141_L004_R1_001_fastq	sample_LUMilliporeFP1_Idx19_S131_L004_R1_001_fastq	sample_LUMilliporeFP2_Idx20_S132_L004_R1_001_fastq	sample_LUMilliporeFP3_Idx21_S133_L004_R1_001_fastq	sample_LUMilliporeMP1_Idx42_S122_L003_R1_001_fastq	sample_LUMilliporeMP2_Idx44_S124_L003_R1_001_fastq	sample_LUMilliporeMP3_Idx46_S126_L003_R1_001_fastq	sample_LUUltracentrifugeFP1_Idx45_S125_L003_R1_001_fastq	sample_LUUltracentrifugeFP2_Idx47_S127_L003_R1_001_fastq	sample_LUUltracentrifugeFP3_Idx34_S114_L003_R1_001_fastq	sample_LUUltracentrifugeMP1_Idx33_S113_L003_R1_001_fastq	sample_LUUltracentrifugeMP2_Idx35_S115_L003_R1_001_fastq	sample_LUUltracentrifugeMP3_Idx37_S117_L003_R1_001_fastq	sample_LUmiRNeasyFP1_Idx5_S85_L003_R1_001_fastq	sample_LUmiRNeasyFP2_Idx7_S87_L003_R1_001_fastq	sample_LUmiRNeasyFP3_Idx9_S89_L003_R1_001_fastq	sample_LUmiRNeasyMP1_Idx42_S146_L004_R1_001_fastq	sample_LUmiRNeasyMP2_Idx44_S148_L004_R1_001_fastq	sample_LUmiRNeasyMP3_Idx46_S150_L004_R1_001_fastq	sample_SFPExiqon1_163_fastq	sample_SFPExoQuick1_171_S162_L008_R1_001_125_160_fastq	sample_SFPExoQuick2_172_S163_L008_R1_001_125_160_fastq	sample_SFPExoQuick3_173_fastq	sample_SFPExoRNeasy1_161_fastq	sample_SFPNor1_167_fastq	sample_SFPNor_Ami2_169_S160_L008_R1_001_125_160_fastq	sample_SFSExiqon1_147_S50_L006_R1_001_125_160_fastq	sample_SFSExoQuick1_155_S57_L006_R1_001_125_160_fastq	sample_SFSExoQuick2_156_S58_L006_R1_001_125_160_fastq	sample_SFSExoQuick3_157_S12_L005_R1_001_125_160_fastq	sample_SFSExoRNeasy1_145_S48_L006_R1_001_125_160_fastq	sample_SFSNor1_151_S53_L006_R1_001_125_160_fastq	sample_SFSNor_Ami2_153_S55_L006_R1_001_125_160_fastq	sample_SFSmiRNeasy2_149_S142_L008_R1_001_125_160_fastq	sample_SMPExiqon1_164_fastq	sample_SMPExoQuick2_175_fastq	sample_SMPExoQuick3_176_S123_L007_R1_001_125_160_fastq	sample_SMPExoRNeasy1_162_fastq	sample_SMPNor1_168_fastq	sample_SMPNor_Ami2_170_S161_L008_R1_001_125_160_fastq	sample_SMSExoQuick1_158_S13_L005_R1_001_125_160_fastq	sample_SMSExoQuick2_159_S14_L005_R1_001_125_160_fastq	sample_SMSExoQuick3_160_S15_L005_R1_001_125_160_fastq	sample_SMSNor1_152_S54_L006_R1_001_125_160_fastq	sample_SMSNor_Ami2_154_S56_L006_R1_001_125_160_fastq	sample_SMSmiRNeasy2_150_S52_L006_R1_001_125_160_fastq
hsa-miR-939-5p	14	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	51	0	0	0	0	0	5	17	0	83	41	0	0	6	0	6	4	0	0	17	24	0	0	0	0	5	0	0	39	8	0	0	0	0	14	32	13	0	0	0	21	0	0	0	37	11	21	0	14	0	26	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	119	3	0	0	0	0	0	0	0	0	27	1	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	1	0	0	28	25	5	26	0	0	0	17	0	0	0	49	0	0	16	0	0	0	0	0	24	0	0
hsa-miR-28-5p	14	49	30	0	21	36	159	57	3	0	0	5	0	0	14	16	0	0	0	0	0	0	10	84	41	53	107	17	73	110	309	400	35	1	83	0	14	9	58	122	121	50	2	1	103	33	43	25	1	6	10	210	93	0	0	0	9	9	4	54	43	17	1	0	1	1	10	65	37	99	25	73	153	138	12	17	33	73	30	33	174	223	87	0	0	1	1	0	0	34	29	0	79	94	172	0	93	117	0	56	40	0	1	1	0	94	92	0	56	59	15	0	72	459	56	0	0	3	110	52	0	15	0	0	29	0	1	50	0	0	0	28	68	0	0	0	0	0	0	0	0	8	4	19	19	16	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	409	75	224	393	338	744	162	23	26	0	7	143	101	93	1	100	347	0	207	224	68	2	19	48	719	123	36
hsa-miR-331-5p	14	0	0	0	12	0	5	7	0	0	0	6	0	6	8	0	0	0	0	0	0	0	0	0	5	0	0	37	0	0	15	0	0	0	0	0	0	0	0	0	0	2	160	0	0	0	0	0	0	0	0	9	16	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	0	19	5	0	22	0	16	0	0	0	0	0	0	0	0	0	4	14	30	0	20	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	22	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	35	0	0	15	0	0	23	0	9	25	11	0	21	1	0	0	1	29	0	9	0	0	12	0
hsa-miR-18a-5p	14	0	6	3	9	12	10	10.5	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	13	10	0	79	0	35	8	55	40	29	0	0	0	0	0	15	40	45.5	0	0	0	1	17	8	0	0	3	0	26	40	0	0	0	1	0	1	7	29	8	1	0	0	0	0	0	12	0	2.5	0	26	106	26	0	93	7	3	0	7	101.5	39.5	0	0	0	0	0	1	11	2	0	7	51.5	69	0	0	0	0	1	0	0	0	0	88	7	0	0	0	10	0	0	43	97	116.5	0	0	1.5	0	38.5	0	0	0	0	1	0	0.5	50.5	0	0	0	6.5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	29.5	25	82.5	31	158	60	7	19.5	0	23	29	53.5	6	2	35	78	0	44	225.5	15	13	0	1	69	11.5	0
hsa-miR-3127-5p	14	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	20	0	17	0	0	0	0	0	0	0	0	16	0	4	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	19	26	0	17	0	0	0	0	0	0	13	0	6	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	1	103	5	21	0	0	0	0	0	1	0	36	0	0	0	0	15	0	0	0	27	12	22
hsa-miR-29c-3p	14	0	32	0	10	2	0	8	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	26	18	0	33	0	0	8	25	0	0	0	0	29	0	6	0	0	0	97	10	0	1	10	0	12	10	4	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	7	34	30	0	0	12	0	0.5	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	15	36	0	0	1	3	0	0	53	0	0	0	1	0	0	0	2	26	0	6	7	0	0	16	1	0	0	0	56	31	25	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	129	0	0	0.5	6	89	8	16	0	0	0	15	38	25	0	37	43	20	10	141	20	58	14	48	168	6	0
hsa-miR-15b-5p	14	20	20	0	19	10	19	3	8	0	0	0	0	0	0	5	0	0	0	0	0	0	40	0	22	48	0	89	87	28	65	116	0	0	0	14	0	5	25	0	33	43	0	0	0	19	17	27	16	16	15	76	17	0	0	0	0	0	6	23	22	0	0	22	0	0	17	57	35	15	11	17	46	40	6	0	0	0	0	0	31	0	32	0	0	0	1	3	0	12	1	0	11	35	1	0	0	155	0	55	39	2	1	0	1	1	1	0	0	0	0	0	106	1	0	1	0	15	98	21	0	12	0	0	46	0	0	14	0	0	0	23	58	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	58	47	92	21	25	280	70	51	30	52	43	9	124	54	0	146	87	0	77	160	58	59	19	25	132	17	0
hsa-miR-125a-3p	13	74	17	4	10	4	13	24	4	10	0	24	6	14	0	18	8	0	0	0	0	0	45	89	33	113	0	39	40	16	57	59	0	0	45	1	111	10	0	44	50	6	1	0	283	29	7	9	6	22	23	26	40	7	27	7	9	18	9	7	0	17	18	0	0	0	33	0	20	130	15	65	32	78	14	1	0	38	3	57	25	57	49	0	1	73	0	0	1	1	0	0	14	52	176	1	140	112	8	2	9	1	0	1	0	14	60	0	0	28	12	1	155	54	10	0	0	376	529	0	0	8	65	0	57	1	1	0	0	0	0	0	1	1	0	11	0	0	0	0	11	0	9	0	0	0	22	0	12	0	0	0	0	0	0	0	0	1	5	7	5	7	6	0	0	0	11	0	0	3	294	100	159	290	1	336	72	50	75	22	2	0	137	57	91	155	133	0	23	156	64	77	55	0	137	105	0
hsa-miR-1294	13	35	18	1	8	0	9	3	0	2	0	8	0	6	0	0	0	0	0	0	31	0	50	21	25	82	43	40	48	1	0	0	0	0	0	31	0	0	6	81	29	31	0	0	0	26	11	0	8	22	32	0	22	0	10	0	4	13	0	0	0	0	0	0	0	0	17	1	21	56	7	8	50	40	0	0	0	14	15	17	11	95	52	0	0	0	0	0	1	27	0	0	0	26	0	33	123	21	1	0	1	0	0	0	0	0	9	1	19	0	0	0	131	22	113	0	0	0	0	2	0	4	0	0	0	0	0	6	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	35	73	43	1	224	69	11	0	15	17	12	127	30	0	259	243	32	31	163	42	0	19	28	91	6	0
hsa-miR-3150a-5p	13	24	0	0	0	4	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	25	0	0	0	0	0	0	0	23	0	0	0	0	99	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	17	0	0	0	24	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	0	14	1	0	0	0	0	0	0	0	1	0	42	0	0	0	0	8	0	0	0	37	65	0	0	0	53	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	33	0	11	0	0	0	0	1	0	0	0	29	0	0	0	0	0	0	0	0	16	0
hsa-miR-885-5p	13	17	29	3	0	0	1	0	0	0	0	16	0	0	0	12	0	7	0	1	0	0	0	57	79	47	40	0	0	0	0	0	0	0	0	0	0	8	0	0	1	61	1	5	0	7	32	26	0	25	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	67	64	28	3	19	0	0	0	0	0	0	0	0	0	0	0	23	81	0	0	0	0	0	0	0	12	41	1	23	129	5	0	1	13	0	0	0	0	3	0	0	0	9	0	0	60	0	84	1	0	0	0	0	0	0	0	0	0	0	1	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	99	126	0	250	48	56	0	62	18	0	35	33	0	67	1	0	0	140	7	39	0	0	147	0	0
hsa-miR-7706	13	82	36	1	16	14	20	10	2	8	0	17	11	16	11	2	1	0	0	0	19	0	2	48	109	89	42	62	55	53	23	44	0	21	0	12	58	66	12	216	36	0	0	1	79	46	48	69	20	28	30	49	18	11	6	0	1	42	6	10	2	2	0	0	0	0	78	196	98	69	11	14	84	111	0	0	0	40	59	16	12	39	55	3	0	0	68	0	0	27	44	0	4	158	333	8	82	141	1	213	11	0	0	0	1	2	9	0	15	41	2	203	194	228	41	0	2	332	462	12	0	18	49	0	0	77	0	60	0	0	0	20	9	178	0	0	1	0	1	0	0	0	0	0	0	0	9	10	16	0	0	0	0	0	0	1	6	0	0	12	18	4	0	12	0	0	10	0	0	0	464	112	30	288	82	184	161	111	72	47	10	27	99	92	0	305	90	0	50	198	102	30	32	80	267	193	57
hsa-miR-374b-3p	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	25	0	0	0	0	8	0	0	12	0	0	0	8	0	15	0	0	0	0	5	0	0	0	0	0	3	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	3	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	1	0	13	0	0	8	0	0	1	0	0	0	0	0	1	0	0	0	0	35	3	0
hsa-miR-3120-5p	13	0	0	0	0	3	2	1	8	1	0	16	9	3	4	0	0	0	0	0	0	0	0	52	0	54	0	0	0	0	20	22	0	0	0	0	23	0	13	47	20	1	0	0	0	15	12	0	11	14	0	18	16	0	0	1	4	7	7	9	0	9	0	0	42	0	0	39	8	0	3	8	7	95	0	6	1	5	0	0	10	59	0	0	0	0	0	0	0	4	0	0	44	9	0	0	0	43	0	0	0	0	0	0	0	8	0	0	0	7	0	0	92	24	0	0	0	29	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	8	0	48	69	12	27	0	32	0	0	17	17	0	10	36	0	32	84	4	25	10	1	90	15	0
hsa-mir-378c	12.1666666666667	20.1666666666667	16.3333333333333	0.833333333333333	7.66666666666667	2.16666666666667	9.5	4.83333333333333	1.83333333333333	0	0	5.83333333333333	1.66666666666667	4.83333333333333	0	1.5	0	0	0.5	0	11.6666666666667	0	146.166666666667	11	3.33333333333333	6.5	21.5	17.5	34.8333333333333	2.83333333333333	5	3.83333333333333	0.833333333333333	11	3.33333333333333	10.5	39.8333333333333	5.16666666666667	5.66666666666667	11.5	8.83333333333333	78.0833333333333	24.1666666666667	12.6666666666667	8.83333333333333	3.66666666666667	8.83333333333334	0	10.3333333333333	14	9.16666666666667	4.33333333333333	13.6666666666667	2.16666666666667	1.5	0	5.5	2	15.5	4.66666666666667	7	2	0	6.83333333333333	55.8333333333333	1.83333333333333	2	36.3333333333333	19	20.6666666666667	12.6666666666667	33.3333333333333	4.33333333333333	17	0	0.5	1	0.833333333333333	4.66666666666667	7.16666666666667	3	5.16666666666667	7.33333333333333	0	2.5	76.6666666666667	7.83333333333333	0.5	37.8333333333333	3.33333333333333	7.33333333333333	6.33333333333333	2.33333333333333	32.5	23.6666666666667	1.66666666666667	30.8333333333333	107.5	1.5	42.3333333333333	16.3333333333333	42.3333333333333	73.25	60.1666666666667	0.833333333333333	14.4333333333333	5.66666666666667	0.5	22.6666666666667	12.8333333333333	4.16666666666667	3	39.8333333333333	85	6.5	2	102.5	72	55.3333333333333	7.83333333333333	0	9.5	13.5	1.5	15.5833333333333	1	0	26.3333333333333	0	0	0	31	37	42.1666666666667	0	8.16666666666667	1	0	0	0	0.5	3.83333333333333	0.833333333333333	0	0	0	0.5	1.83333333333333	0.5	0	0	0	0	0	0	0	1.33333333333333	0.333333333333333	0	0	0	0	0.333333333333333	0	0	0	0	0	0.333333333333333	0	159.666666666667	28	28	29.1666666666667	18.6666666666667	74.6666666666667	67.8333333333333	8.66666666666667	37.5	9.33333333333333	15.6666666666667	1.5	93.1666666666666	58.5	14.3333333333333	61.0833333333333	50.3333333333333	25	1	22.3333333333333	58.6666666666667	60.1666666666667	3.5	103.5	72.1666666666667	28.5	53
hsa-miR-148b-5p	12	17	8	0	11	11	7	7	7	0	0	1	0	0	0	0	0	0	0	0	0	0	71	19	0	19	0	100	47	0	21	0	1	0	0	0	1	0	13	84	0	0	0	0	0	11	6	0	3	10	5	15	5	0	0	6	1	0	0	13	0	0	1	0	0	0	13	0	17	25	0	50	39	49	0	0	0	10	0	0	14	41	0	1	0	0	0	0	0	8	0	0	5	11	89	0	59	9	0	0	0	36	1	0	0	10	18	0	4	1	0	0	57	86	0	0	0	0	0	0	0	4	0	0	0	0	0	31	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	25	36	1	0	114	8	0	0	0	0	11	70	17	0	0	34	0	2	55	13	0	10	0	197	31	0
hsa-miR-539-3p	12	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	53	0	0	0	0	0	0	0	7	0	0	0	0	0	0	9	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	0	0	0	0	4	0	53	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	35	0	0	0	0	0	0	0	0	0	0	52	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	96	34	11	18	0	0	0	0	0	7	0	0	55	0	0	0	0	0	0	0	117	0	0
