##########################################################################################################
##### ERC Consortium Data Access Policy #################
##########################################################################################################
# By downloading datasets from the exRNA Atlas, you agree to this data access policy:
# Common Fund exRNA Communication Consortium (ERCC) Data Sharing and Access Policy
#
# Revised December, 2015
#
# The ERCC. The ERCC is a community resource project designed to catalyze exRNA research activities in the scientific community. Thus, data are shared with the scientific community PRIOR to publication. In pre-publication data sharing, the desire to share data widely with the scientific community must be balanced with the desire for the data generators to have a protected period of time to analyze and publish the data they have produced.
#
# ERCC Data Sharing Policy. The following policy has been developed to address this balance. By accessing pre-publication ERCC data, users agree to adhere to these policies and to follow appropriate scientific etiquette regarding collaboration, publication, and authorship.
#
# The entity responsible for ERCC data deposition is the ERCC Data Management and Resource Repository (DMRR). All data are date stamped by the DMRR upon receipt from the data producers. The DMRR processes all ERCC data through consortium-approved analysis pipelines to ensure that the data are processed in a uniform fashion. 
# ERCC Pre-publication Data Sharing.Users of the pre-publication ERCC data agree to a protected period (embargo) of 12 months AFTER the DMRR date stamp.
# By requesting and accepting any released ERCC dataset, the user:
#
# - Agrees to comply with this pre-publication data sharing policy
# - May access and analyze ERCC data
# - May NOT submit any analyses or conclusions for publication or scientific meeting presentation until the 12 month embargo period for that dataset has ended, or the data generator has published a manuscript on the data, whichever comes first
# - Takes full responsibility for adhering to a 12 month embargo period and is responsible for being aware of the publication status of the data they use 
# - Agrees to cite ERCC data appropriately in meeting presentations and publications
#
# Researchers wishing to publish on datasets prior to the expiration of the embargo should discuss their plans with the data generator(s) and must obtain their consent prior to using the unpublished data in their individual publications or grant submissions.
#
# Following expiration of the embargo period, any investigator may submit manuscripts or make presentations without restriction, including integrated analyses using multiple unrestricted datasets.
#
# Proper Citation of the Datasets Used. Researchers who use ERCC datasets in oral presentations or publications are expected to cite the Consortium in all of the following ways:
#
# - Cite the ERCC overview publication [The NIH Extracellular RNA Communication Consortium. J Extracell Vesicles. 2015 Aug 28;4:27493. doi: 10.3402/jev.v4.27493. eCollection 2015. (PMID: 26320938)
# - Reference the www.exrna.org website and/or GEO accession numbers of the datasets
# - Acknowledge the NIH Common Fund, ERCC and the ERCC data producer that generated the dataset(s)
#
# Data Quality Metrics. The consortium is still in the process of developing consensus data quality metrics for different assay types so that data users will have a sense of the relative quality of a given data set. We encourage the scientific community to use these pre-publication datasets, however users should be aware that final determinations concerning the quality of a given dataset might not become clear until the consortium performs an integrative analysis of all the data produced by the ERCC.
#
# Unrestricted-Access and Controlled-Access Datasets. The ERCC will generate both unrestricted-access (e.g. GEO) and controlled-access datasets (e.g. dbGaP). Currently only unrestricted-access datasets are available. Once controlled-access ERCC datasets become available, we will update this link and describe in more detail how they can be accessed through dbGaP (http://www.ncbi.nlm.nih.gov/gap).
#
# Questions? Please contact William Thistlethwaite (thistlew@bcm.edu)
#
# The full data deposition, sharing, and publication policy is available at http://exrna.org/resources/data/data-access-policy.
#
##########################################################################################################
#### INSTRUCTIONS ON HOW TO DOWNLOAD DATA AND METADATA ###########
##########################################################################################################
# This tab-delimited file contains a list of URLs for batch downloading the selected files.
# The first column in this file contains the name of the file and the second column contains the URL to download the file.
# There are (at least) 2 ways to download these files:
#
# 1. You can copy and paste each URL in your browser and hit Enter to download each file in this list.
# 2. If you want to download the files in bulk, you can use a command line program to download these files.
# For example, you could do something like this with wget (tested on Linux):
# sed '/#/d' exRNA_Atlas_CORE_Results_Downloads_Mon-Sep-29-2025-18_34_22-GMT-0400-_Eastern-Daylight-Time_.tsv | cut -f 2 | tr ',' '\n' | xargs wget
# If you wanted to use curl instead, you could do (tested on Linux):
# sed '/#/d' exRNA_Atlas_CORE_Results_Downloads_Mon-Sep-29-2025-18_34_22-GMT-0400-_Eastern-Daylight-Time_.tsv | cut -f 2 | tr ',' '\n' | xargs -n 1 curl -O
#
# Please refer to this "Download Help": http://genboree.org/theCommons/projects/exrna-mads/wiki/Downloading_Data_and_Metadata_from_the_exRNA_Atlas for more details.
##########################################################################################################
#### IMPORTANT NOTE ON PROTECTED SAMPLES ###########
##########################################################################################################
# If you selected any protected samples (for which the associated study is in a controlled access database like dbGaP or will be in the future),
# you may not see the associated downloads for those samples below.
# Any potentially identifying files (raw FASTQ files or full alignments) fall into this category of protected downloads.
# If data from the associated study has already been deposited into a controlled access database, you can go back to the Atlas grid results page
# and click the Links to External Databases icon in the External References column for a given sample to view the study ID(s) associated with that sample.
# You can then visit the controlled access database website(s) to request access.
##########################################################################################################
#### IMPORTANT NOTE ON RNA-SEQ VERSUS QPCR PROFILES ###########
##########################################################################################################
# We support both RNA-seq and qPCR profiles in the Atlas. However, each sample profile is only associated with a single assay (not both).
# If you selected a combination of RNA-seq and qPCR profiles, your list of downloads will only contain downloads for those assays which are relevant to the type of download.
# For example, if you choose to download qPCR Target Files, your list of downloads will only include those samples which were profiled using qPCR.
# As another example, if you choose to download raw data (FASTQ) files, your list of downloads will only include those samples which were profiled using RNA-seq.
# Finally, as a third example, if you choose to download biosample metadata files, your list of downloads will include both RNA-seq and qPCR profiles,
# since biosample metadata exists for both assays.
##########################################################################################################
#### LIST OF DOWNLOADS ###########
##########################################################################################################
#DOWNLOAD NAME	DOWNLOAD URL	BIOSAMPLE NAME	CONDITION	BIOFLUID	RNA SOURCE	RNA ISOLATION KIT	ANATOMICAL LOCATION	CELL CULTURE SOURCE	PROFILING ASSAY	SPECIES	MEETS ERCC QC STANDARDS?	TRANSCRIPTOME READS	REFERENCE GENOME READS	TRANSCRIPTOME GENOME RATIO	BIOSAMPLE ACCESSION ID	RELATED DATASET ACCESSION ID	FASTQ IDENTIFIER
sample_LUMilliporeF3_Idx24_S136_L004_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_LUMilliporeF3_Idx24_S136_L004_R1_001_fastq/CORE_RESULTS/sample_LUMilliporeF3_Idx24_S136_L004_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	LUMilliporeF3	Healthy Subject	Urine	extracellular vesicle	miRNeasy (Qiagen)	Kidney structure	Not Applicable	small RNA-Seq	Human	FAIL	5810	13782	0.421564	EXR-LLAUR1LLAUR01RNAISO261-BS	EXR-LLAUR1BF5QLw-AN	sample_LUMilliporeF3_Idx24_S136_L004_R1_001_fastq
sample_LUExoRNeasyM2_Idx18_S98_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_LUExoRNeasyM2_Idx18_S98_L003_R1_001_fastq/CORE_RESULTS/sample_LUExoRNeasyM2_Idx18_S98_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	LUExoRNeasyM2	Healthy Subject	Urine	extracellular vesicle	miRNeasy (Qiagen)	Kidney structure	Not Applicable	small RNA-Seq	Human	PASS	2710460	2891785	0.937297	EXR-LLAUR1LLAUR01RNAISO254-BS	EXR-LLAUR1BF5QLw-AN	sample_LUExoRNeasyM2_Idx18_S98_L003_R1_001_fastq
sample_P2BmiRNeasy3_S137_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_P2BmiRNeasy3_S137_L004_R1_001_115_180_fastq/CORE_RESULTS/sample_P2BmiRNeasy3_S137_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	P2BmiRNeasy3	Healthy Subject	Bile	total cell-free biofluid RNA	miRNeasy (Qiagen)	Bile duct structure	Not Applicable	small RNA-Seq	Human	FAIL	209124	1088944	0.192043	EXR-LLAUR1LLAUR01RNAISO324-BS	EXR-LLAUR1BF5QLw-AN	sample_P2BmiRNeasy3_S137_L004_R1_001_115_180_fastq
sample_P2BMillipore2_S154_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_P2BMillipore2_S154_L004_R1_001_115_180_fastq/CORE_RESULTS/sample_P2BMillipore2_S154_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	P2BMillipore2	Healthy Subject	Bile	extracellular vesicle	miRNeasy (Qiagen)	Bile duct structure	Not Applicable	small RNA-Seq	Human	FAIL	353483	986552	0.358301	EXR-LLAUR1LLAUR01RNAISO311-BS	EXR-LLAUR1BF5QLw-AN	sample_P2BMillipore2_S154_L004_R1_001_115_180_fastq
sample_P1BMillipore2_S187_L005_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_P1BMillipore2_S187_L005_R1_001_115_180_fastq/CORE_RESULTS/sample_P1BMillipore2_S187_L005_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	P1BMillipore2	Cholangiocarcinoma	Bile	extracellular vesicle	miRNeasy (Qiagen)	Bile duct structure	Not Applicable	small RNA-Seq	Human	PASS	2343895	2459530	0.952985	EXR-LLAUR1LLAUR01RNAISO308-BS	EXR-LLAUR1BF5QLw-AN	sample_P1BMillipore2_S187_L005_R1_001_115_180_fastq
sample_LUHomebrewF3_Idx40_S144_L004_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_LUHomebrewF3_Idx40_S144_L004_R1_001_fastq/CORE_RESULTS/sample_LUHomebrewF3_Idx40_S144_L004_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	LUHomebrewF3	Healthy Subject	Urine	total cell-free biofluid RNA	Other	Kidney structure	Not Applicable	small RNA-Seq	Human	PASS	383510	476161	0.805421	EXR-LLAUR1LLAUR01RNAISO237-BS	EXR-LLAUR1BF5QLw-AN	sample_LUHomebrewF3_Idx40_S144_L004_R1_001_fastq
sample_P2BExoRNeasy2_S130_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_P2BExoRNeasy2_S130_L004_R1_001_115_180_fastq/CORE_RESULTS/sample_P2BExoRNeasy2_S130_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	P2BExoRNeasy2	Healthy Subject	Bile	extracellular vesicle	miRNeasy (Qiagen)	Bile duct structure	Not Applicable	small RNA-Seq	Human	FAIL	582624	2184854	0.266665	EXR-LLAUR1LLAUR01RNAISO305-BS	EXR-LLAUR1BF5QLw-AN	sample_P2BExoRNeasy2_S130_L004_R1_001_115_180_fastq
sample_P1BExiqon2_S145_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_P1BExiqon2_S145_L004_R1_001_115_180_fastq/CORE_RESULTS/sample_P1BExiqon2_S145_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	P1BExiqon2	Cholangiocarcinoma	Bile	total cell-free biofluid RNA	miRcury biofluids (Exiqon)	Bile duct structure	Not Applicable	small RNA-Seq	Human	PASS	7724081	8813877	0.876355	EXR-LLAUR1LLAUR01RNAISO296-BS	EXR-LLAUR1BF5QLw-AN	sample_P1BExiqon2_S145_L004_R1_001_115_180_fastq
sample_LUHomebrewM2_Idx41_S145_L004_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_LUHomebrewM2_Idx41_S145_L004_R1_001_fastq/CORE_RESULTS/sample_LUHomebrewM2_Idx41_S145_L004_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	LUHomebrewM2	Healthy Subject	Urine	total cell-free biofluid RNA	Other	Kidney structure	Not Applicable	small RNA-Seq	Human	PASS	39260404	39355307	0.997589	EXR-LLAUR1LLAUR01RNAISO242-BS	EXR-LLAUR1BF5QLw-AN	sample_LUHomebrewM2_Idx41_S145_L004_R1_001_fastq
sample_LUExoRNeasyM3_Idx20_S100_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_LUExoRNeasyM3_Idx20_S100_L003_R1_001_fastq/CORE_RESULTS/sample_LUExoRNeasyM3_Idx20_S100_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	LUExoRNeasyM3	Healthy Subject	Urine	extracellular vesicle	miRNeasy (Qiagen)	Kidney structure	Not Applicable	small RNA-Seq	Human	PASS	4925285	5112671	0.963349	EXR-LLAUR1LLAUR01RNAISO255-BS	EXR-LLAUR1BF5QLw-AN	sample_LUExoRNeasyM3_Idx20_S100_L003_R1_001_fastq
sample_LUExoQuickM2_Idx10_S90_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_LUExoQuickM2_Idx10_S90_L003_R1_001_fastq/CORE_RESULTS/sample_LUExoQuickM2_Idx10_S90_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	LUExoQuickM2	Healthy Subject	Urine	extracellular vesicle	SeraMir Kit (System Biosciences)	Kidney structure	Not Applicable	small RNA-Seq	Human	PASS	20893534	20937523	0.997899	EXR-LLAUR1LLAUR01RNAISO290-BS	EXR-LLAUR1BF5QLw-AN	sample_LUExoQuickM2_Idx10_S90_L003_R1_001_fastq
sample_LUExoQuickF1_Idx19_S99_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_LUExoQuickF1_Idx19_S99_L003_R1_001_fastq/CORE_RESULTS/sample_LUExoQuickF1_Idx19_S99_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	LUExoQuickF1	Healthy Subject	Urine	extracellular vesicle	SeraMir Kit (System Biosciences)	Kidney structure	Not Applicable	small RNA-Seq	Human	PASS	3136045	3486854	0.899391	EXR-LLAUR1LLAUR01RNAISO283-BS	EXR-LLAUR1BF5QLw-AN	sample_LUExoQuickF1_Idx19_S99_L003_R1_001_fastq
sample_P2BUltra3_S149_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_P2BUltra3_S149_L004_R1_001_115_180_fastq/CORE_RESULTS/sample_P2BUltra3_S149_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	P2BUltra3	Healthy Subject	Bile	extracellular vesicle	miRNeasy (Qiagen)	Bile duct structure	Not Applicable	small RNA-Seq	Human	FAIL	64555	229123	0.281748	EXR-LLAUR1LLAUR01RNAISO318-BS	EXR-LLAUR1BF5QLw-AN	sample_P2BUltra3_S149_L004_R1_001_115_180_fastq
sample_P2BMillipore3_S185_L005_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_P2BMillipore3_S185_L005_R1_001_115_180_fastq/CORE_RESULTS/sample_P2BMillipore3_S185_L005_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	P2BMillipore3	Healthy Subject	Bile	extracellular vesicle	miRNeasy (Qiagen)	Bile duct structure	Not Applicable	small RNA-Seq	Human	FAIL	553229	1387479	0.39873	EXR-LLAUR1LLAUR01RNAISO312-BS	EXR-LLAUR1BF5QLw-AN	sample_P2BMillipore3_S185_L005_R1_001_115_180_fastq
sample_P1BmiRNeasy2_S139_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_P1BmiRNeasy2_S139_L004_R1_001_115_180_fastq/CORE_RESULTS/sample_P1BmiRNeasy2_S139_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	P1BmiRNeasy2	Cholangiocarcinoma	Bile	total cell-free biofluid RNA	miRNeasy (Qiagen)	Bile duct structure	Not Applicable	small RNA-Seq	Human	PASS	405204	620251	0.65329	EXR-LLAUR1LLAUR01RNAISO320-BS	EXR-LLAUR1BF5QLw-AN	sample_P1BmiRNeasy2_S139_L004_R1_001_115_180_fastq
sample_LUMilliporeF1_Idx22_S134_L004_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_LUMilliporeF1_Idx22_S134_L004_R1_001_fastq/CORE_RESULTS/sample_LUMilliporeF1_Idx22_S134_L004_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	LUMilliporeF1	Healthy Subject	Urine	extracellular vesicle	miRNeasy (Qiagen)	Kidney structure	Not Applicable	small RNA-Seq	Human	FAIL	18170	52560	0.3457	EXR-LLAUR1LLAUR01RNAISO259-BS	EXR-LLAUR1BF5QLw-AN	sample_LUMilliporeF1_Idx22_S134_L004_R1_001_fastq
sample_P1BMillipore3_S188_L005_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_P1BMillipore3_S188_L005_R1_001_115_180_fastq/CORE_RESULTS/sample_P1BMillipore3_S188_L005_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	P1BMillipore3	Cholangiocarcinoma	Bile	extracellular vesicle	miRNeasy (Qiagen)	Bile duct structure	Not Applicable	small RNA-Seq	Human	PASS	3375014	3496161	0.965349	EXR-LLAUR1LLAUR01RNAISO309-BS	EXR-LLAUR1BF5QLw-AN	sample_P1BMillipore3_S188_L005_R1_001_115_180_fastq
sample_P1BExoRNeasy1_S132_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_P1BExoRNeasy1_S132_L004_R1_001_115_180_fastq/CORE_RESULTS/sample_P1BExoRNeasy1_S132_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	P1BExoRNeasy1	Cholangiocarcinoma	Bile	extracellular vesicle	miRNeasy (Qiagen)	Bile duct structure	Not Applicable	small RNA-Seq	Human	PASS	1357473	1416243	0.958503	EXR-LLAUR1LLAUR01RNAISO301-BS	EXR-LLAUR1BF5QLw-AN	sample_P1BExoRNeasy1_S132_L004_R1_001_115_180_fastq
sample_LUmiRNeasyM2_Idx1_S81_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_LUmiRNeasyM2_Idx1_S81_L003_R1_001_fastq/CORE_RESULTS/sample_LUmiRNeasyM2_Idx1_S81_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	LUmiRNeasyM2	Healthy Subject	Urine	total cell-free biofluid RNA	miRNeasy (Qiagen)	Kidney structure	Not Applicable	small RNA-Seq	Human	FAIL	13	13	1	EXR-LLAUR1LLAUR01RNAISO230-BS	EXR-LLAUR1BF5QLw-AN	sample_LUmiRNeasyM2_Idx1_S81_L003_R1_001_fastq
sample_LUUltracentrifugeF1_Idx36_S116_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_LUUltracentrifugeF1_Idx36_S116_L003_R1_001_fastq/CORE_RESULTS/sample_LUUltracentrifugeF1_Idx36_S116_L003_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	LUUltracentrifugeF1	Healthy Subject	Urine	extracellular vesicle	miRNeasy (Qiagen)	Kidney structure	Not Applicable	small RNA-Seq	Human	FAIL	76973	225998	0.340592	EXR-LLAUR1LLAUR01RNAISO271-BS	EXR-LLAUR1BF5QLw-AN	sample_LUUltracentrifugeF1_Idx36_S116_L003_R1_001_fastq
sample_LUHomebrewM3_Idx43_S147_L004_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_LUHomebrewM3_Idx43_S147_L004_R1_001_fastq/CORE_RESULTS/sample_LUHomebrewM3_Idx43_S147_L004_R1_001_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	LUHomebrewM3	Healthy Subject	Urine	total cell-free biofluid RNA	Other	Kidney structure	Not Applicable	small RNA-Seq	Human	PASS	43304503	43394787	0.997919	EXR-LLAUR1LLAUR01RNAISO243-BS	EXR-LLAUR1BF5QLw-AN	sample_LUHomebrewM3_Idx43_S147_L004_R1_001_fastq
sample_P2BExiqon3_S143_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidIndividual-2023-08-17/sample_P2BExiqon3_S143_L004_R1_001_115_180_fastq/CORE_RESULTS/sample_P2BExiqon3_S143_L004_R1_001_115_180_fastq_LLAUR01-RNAIsoBiofluidIndividual-2023-08-17_CORE_RESULTS_v4.6.2.tgz	P2BExiqon3	Healthy Subject	Bile	total cell-free biofluid RNA	miRcury biofluids (Exiqon)	Bile duct structure	Not Applicable	small RNA-Seq	Human	FAIL	2666134	6392687	0.41706	EXR-LLAUR1LLAUR01RNAISO300-BS	EXR-LLAUR1BF5QLw-AN	sample_P2BExiqon3_S143_L004_R1_001_115_180_fastq
